Date,Player,Runs,NotOut,Minutes,BallsFaced,Fours,Sixes,StrikeRate,Innings,Participation,Opposition,Ground
2002-08-14,KC Sangakkara,38,FALSE,63,53,5,0,71.69811320754717,2,B,Pakistan,Tangier
2002-12-17,MS Atapattu,38,FALSE,74,58,2,0,65.51724137931035,2,B,England,Brisbane
2003-05-19,DPMD Jayawardene,38,FALSE,137,102,1,0,37.254901960784316,2,B,New Zealand,Dambulla
2004-02-22,DPMD Jayawardene,38,FALSE,60,63,2,0,60.317460317460316,1,B,Australia,Dambulla
2004-04-29,MS Atapattu,38,FALSE,91,60,2,0,63.33333333333333,1,B,Zimbabwe,Harare
2004-04-29,MF Maharoof,38,FALSE,32,30,2,2,126.66666666666666,1,B,Zimbabwe,Harare
2004-10-06,KC Sangakkara,38,FALSE,NA,52,2,0,73.07692307692307,1,B,Pakistan,Karachi
2006-02-10,CK Kapugedera,38,FALSE,21,21,2,3,180.95238095238096,1,B,Australia,Adelaide
2006-07-06,CK Kapugedera,38,FALSE,30,24,6,0,158.33333333333331,1,B,Netherlands,Amstelveen
2006-10-17,WU Tharanga,38,FALSE,88,48,6,0,79.16666666666666,1,B,Pakistan,Jaipur
2007-03-23,TM Dilshan,38,FALSE,53,41,3,0,92.6829268292683,1,B,India,Port of Spain
2007-10-01,KC Sangakkara,38,FALSE,75,59,4,0,64.40677966101694,1,B,England,Dambulla
2008-11-20,ML Udawatte,38,FALSE,65,46,4,1,82.6086956521739,2,B,Zimbabwe,Harare
2009-01-20,ST Jayasuriya,38,FALSE,64,35,6,0,108.57142857142857,1,B,Pakistan,Karachi
2009-02-05,TM Dilshan,38,FALSE,54,45,6,0,84.44444444444444,2,B,India,Colombo (RPS)
2009-12-15,AD Mathews,38,FALSE,50,33,2,0,115.15151515151516,2,B,India,Rajkot
2010-06-22,WU Tharanga,38,FALSE,57,46,6,0,82.6086956521739,2,B,India,Dambulla
2012-01-17,KC Sangakkara,38,FALSE,46,37,3,1,102.7027027027027,1,B,South Africa,Bloemfontein
2012-02-21,LD Chandimal,38,FALSE,68,49,0,0,77.55102040816327,1,B,India,Brisbane
2013-01-23,DPMD Jayawardene,38,FALSE,55,39,6,0,97.43589743589743,2,B,Australia,Hobart
2013-06-20,DPMD Jayawardene,38,FALSE,83,63,3,0,60.317460317460316,1,B,India,Cardiff
2013-12-25,AD Mathews,38,FALSE,64,46,2,1,82.6086956521739,1,B,Pakistan,Abu Dhabi
2014-02-28,HDRL Thirimanne,38,FALSE,66,55,4,1,69.0909090909091,2,B,India,Fatullah
2015-01-15,KC Sangakkara,38,FALSE,39,41,1,3,92.6829268292683,2,B,New Zealand,Hamilton
2015-07-11,TM Dilshan,38,FALSE,122,65,2,0,58.46153846153847,1,B,Pakistan,Dambulla
2015-07-11,AD Mathews,38,FALSE,73,54,5,0,70.37037037037037,1,B,Pakistan,Dambulla
2017-02-07,DAS Gunaratne,38,FALSE,48,31,3,1,122.58064516129032,2,B,South Africa,Cape Town
2017-10-18,NLTC Perera,38,FALSE,NA,37,5,0,102.7027027027027,1,B,Pakistan,Abu Dhabi
2018-08-12,BKG Mendis,38,FALSE,NA,43,5,0,88.37209302325581,1,B,South Africa,Colombo (RPS)
2020-03-01,NLTC Perera,38,FALSE,NA,31,2,0,122.58064516129032,1,B,West Indies,Pallekele
2021-07-18,KIC Asalanka,38,FALSE,77,65,1,0,58.46153846153847,1,B,India,Colombo (RPS)
1983-03-19,DS de Silva,37,TRUE,46,29,3,0,127.58620689655173,1,B,New Zealand,Napier
1987-10-13,LRD Mendis,37,TRUE,NA,45,5,0,82.22222222222221,2,B,West Indies,Karachi
1992-01-10,HP Tillakaratne,37,TRUE,NA,34,0,1,108.8235294117647,1,B,Pakistan,Sargodha
1996-01-05,HP Tillakaratne,37,TRUE,148,116,2,0,31.896551724137932,1,B,West Indies,Brisbane
1997-07-18,SKL de Silva,37,TRUE,84,49,3,0,75.51020408163265,2,B,India,Colombo (RPS)
2002-08-14,RP Arnold,37,TRUE,70,37,3,0,100,2,B,Pakistan,Tangier
2003-01-09,DPMD Jayawardene,37,TRUE,54,38,2,0,97.36842105263158,1,B,Australia,Sydney
2005-10-25,WPUJC Vaas,37,TRUE,54,52,5,0,71.15384615384616,2,B,India,Nagpur
2006-02-20,DPMD Jayawardene,37,TRUE,68,47,5,0,78.72340425531915,2,B,Bangladesh,Bogra
2009-08-03,KC Sangakkara,37,TRUE,61,29,4,0,127.58620689655173,2,B,Pakistan,Dambulla
2009-12-18,AD Mathews,37,TRUE,62,25,4,0,148,2,B,India,Nagpur
2010-06-18,CK Kapugedera,37,TRUE,44,30,1,2,123.33333333333334,1,B,Bangladesh,Dambulla
1983-04-13,S Wettimuny,37,FALSE,81,79,0,0,46.835443037974684,2,B,Australia,Colombo (PSS)
1983-04-16,RS Madugalle,37,FALSE,34,23,3,1,160.8695652173913,2,B,Australia,Colombo (PSS)
1987-10-08,AP Gurusinha,37,FALSE,NA,39,2,1,94.87179487179486,2,B,Pakistan,Hyderabad (Sind)
1988-01-19,AP Gurusinha,37,FALSE,137,101,1,1,36.633663366336634,1,B,Australia,Sydney
1988-09-04,A Ranatunga,37,FALSE,72,62,3,0,59.67741935483871,1,B,England,The Oval
1989-12-31,AP Gurusinha,37,FALSE,82,49,5,0,75.51020408163265,2,B,Pakistan,Perth
1990-02-17,DSBP Kuruppu,37,FALSE,64,58,2,0,63.793103448275865,2,B,Pakistan,Adelaide
1992-01-10,AP Gurusinha,37,FALSE,NA,56,3,0,66.07142857142857,1,B,Pakistan,Sargodha
1992-03-15,AP Gurusinha,37,FALSE,77,54,2,0,68.51851851851852,1,B,Pakistan,Perth
1992-12-12,AP Gurusinha,37,FALSE,57,45,4,1,82.22222222222221,2,B,New Zealand,Colombo (PSS)
1994-11-05,ST Jayasuriya,37,FALSE,49,24,4,2,154.16666666666669,2,B,Zimbabwe,Harare
1995-04-06,HP Tillakaratne,37,FALSE,NA,41,2,0,90.2439024390244,1,B,Bangladesh,Sharjah
1996-11-08,RS Mahanama,37,FALSE,NA,54,1,0,68.51851851851852,1,B,Pakistan,Sharjah
1998-01-26,RS Kalpage,37,FALSE,53,47,1,0,78.72340425531915,2,B,Zimbabwe,Colombo (SSC)
1999-12-15,RP Arnold,37,FALSE,83,63,1,0,58.730158730158735,1,B,Zimbabwe,Harare
2001-01-11,DPMD Jayawardene,37,FALSE,57,47,3,0,78.72340425531915,2,B,South Africa,Cape Town
2001-02-03,PA de Silva,37,FALSE,78,45,1,1,82.22222222222221,2,B,New Zealand,Wellington
2004-02-29,KC Sangakkara,37,FALSE,76,41,7,0,90.2439024390244,2,B,Australia,Colombo (SSC)
2005-11-06,DPMD Jayawardene,37,FALSE,84,45,2,0,82.22222222222221,2,B,India,Ahmedabad
2006-01-24,ST Jayasuriya,37,FALSE,55,30,4,2,123.33333333333334,2,B,South Africa,Adelaide
2006-01-31,TM Dilshan,37,FALSE,74,42,3,0,88.09523809523809,1,B,South Africa,Perth
2008-06-26,KMDN Kulasekara,37,FALSE,NA,51,0,0,72.54901960784314,1,B,United Arab Emirates,Lahore
2009-02-08,ST Jayasuriya,37,FALSE,48,35,7,0,105.71428571428572,1,B,India,Colombo (RPS)
2009-09-22,TT Samaraweera,37,FALSE,87,47,1,0,78.72340425531915,1,B,South Africa,Centurion
2009-12-18,WU Tharanga,37,FALSE,62,42,5,0,88.09523809523809,2,B,India,Nagpur
2012-02-10,LD Chandimal,37,FALSE,64,50,4,0,74,2,B,Australia,Perth
2012-11-04,TM Dilshan,37,FALSE,81,51,5,0,72.54901960784314,2,B,New Zealand,Pallekele
2013-07-23,KC Sangakkara,37,FALSE,63,60,6,0,61.66666666666667,1,B,South Africa,Colombo (RPS)
2014-07-12,MDKJ Perera,37,FALSE,32,25,4,2,148,2,B,South Africa,Hambantota
2014-12-03,AD Mathews,37,FALSE,64,45,3,0,82.22222222222221,1,B,England,Hambantota
2016-06-21,LD Chandimal,37,FALSE,65,56,3,0,66.07142857142857,1,B,England,Nottingham
2016-06-24,MDKJ Perera,37,FALSE,99,45,3,0,82.22222222222221,1,B,England,Birmingham
2018-08-05,A Dananjaya,37,FALSE,NA,42,4,0,88.09523809523809,2,B,South Africa,Pallekele
2022-06-14,KIC Asalanka,37,FALSE,64,42,4,0,88.09523809523809,1,B,Australia,Pallekele
2022-06-14,PWH de Silva,37,FALSE,24,19,6,0,194.73684210526315,1,B,Australia,Pallekele
1982-03-29,RS Madugalle,36,TRUE,NA,27,5,0,133.33333333333331,2,B,Pakistan,Lahore
1985-02-27,RS Madugalle,36,TRUE,78,58,0,0,62.06896551724138,1,B,West Indies,Melbourne
1994-12-21,HP Tillakaratne,36,TRUE,63,52,2,0,69.23076923076923,2,B,South Africa,Gqeberha
2000-02-16,RP Arnold,36,TRUE,NA,29,6,0,124.13793103448276,1,B,Pakistan,Gujranwala
2000-07-09,KC Sangakkara,36,TRUE,66,47,3,0,76.59574468085107,2,B,Pakistan,Colombo (RPS)
2003-11-18,RS Kaluwitharana,36,TRUE,60,42,7,0,85.71428571428571,2,B,England,Dambulla
2008-02-12,DPMD Jayawardene,36,TRUE,49,35,1,0,102.85714285714285,2,B,India,Canberra
2010-01-05,NLTC Perera,36,TRUE,18,15,6,1,240,2,B,India,Mirpur
2010-08-13,TT Samaraweera,36,TRUE,76,38,4,0,94.73684210526315,2,B,New Zealand,Dambulla
2011-02-06,AD Mathews,36,TRUE,28,22,1,1,163.63636363636365,1,B,West Indies,Colombo (SSC)
2017-08-20,AD Mathews,36,TRUE,NA,50,1,1,72,1,B,India,Dambulla
2018-10-13,DM de Silva,36,TRUE,66,50,2,1,72,2,B,England,Dambulla
1983-03-20,ERNS Fernando,36,FALSE,96,72,5,0,50,2,B,New Zealand,Auckland
1985-08-25,SAR Silva,36,FALSE,NA,75,1,0,48,1,B,India,Colombo (SSC)
1985-10-13,ALF de Mel,36,FALSE,NA,34,3,1,105.88235294117648,1,B,Pakistan,Peshawar
1987-10-13,AP Gurusinha,36,FALSE,NA,108,1,1,33.33333333333333,2,B,West Indies,Karachi
1988-11-04,LRD Mendis,36,FALSE,NA,36,3,1,100,1,B,India,Dhaka
1989-12-26,RS Mahanama,36,FALSE,94,67,3,0,53.73134328358209,2,B,Australia,Melbourne
1992-01-19,HP Tillakaratne,36,FALSE,NA,46,4,0,78.26086956521739,2,B,Pakistan,Rawalpindi
1992-03-09,A Ranatunga,36,FALSE,67,51,6,0,70.58823529411765,2,B,England,Ballarat
1993-02-02,UC Hathurusingha,36,FALSE,NA,82,3,0,43.90243902439025,1,B,Pakistan,Sharjah
1993-02-04,AP Gurusinha,36,FALSE,NA,59,2,0,61.016949152542374,2,B,Pakistan,Sharjah
1993-03-10,A Ranatunga,36,FALSE,65,41,1,0,87.8048780487805,1,B,England,Colombo (RPS)
1995-04-06,PA de Silva,36,FALSE,NA,69,2,0,52.17391304347826,1,B,Bangladesh,Sharjah
1997-03-27,PA de Silva,36,FALSE,117,74,5,1,48.64864864864865,2,B,New Zealand,Wellington
1997-04-08,HP Tillakaratne,36,FALSE,NA,75,3,0,48,2,B,Zimbabwe,Sharjah
1998-08-14,ST Jayasuriya,36,FALSE,62,38,4,0,94.73684210526315,1,B,South Africa,Nottingham
1999-01-31,DPMD Jayawardene,36,FALSE,55,40,3,0,90,2,B,Australia,Perth
1999-05-19,RS Mahanama,36,FALSE,128,71,3,0,50.70422535211267,2,B,South Africa,Northampton
1999-10-13,RS Kaluwitharana,36,FALSE,NA,41,3,0,87.8048780487805,1,B,West Indies,Sharjah
2000-12-17,MS Atapattu,36,FALSE,81,57,4,0,63.1578947368421,2,B,South Africa,East London
2001-04-13,MS Atapattu,36,FALSE,NA,49,2,0,73.46938775510205,2,B,Pakistan,Sharjah
2001-07-22,RS Kaluwitharana,36,FALSE,83,52,2,0,69.23076923076923,1,B,India,Colombo (RPS)
2001-11-02,ST Jayasuriya,36,FALSE,86,55,2,1,65.45454545454545,1,B,Pakistan,Sharjah
2002-06-30,ST Jayasuriya,36,FALSE,55,38,6,1,94.73684210526315,1,B,India,The Oval
2002-07-06,DPMD Jayawardene,36,FALSE,70,64,2,0,56.25,1,B,India,Birmingham
2002-08-14,ST Jayasuriya,36,FALSE,44,33,7,0,109.09090909090908,2,B,Pakistan,Tangier
2002-09-16,ST Jayasuriya,36,FALSE,41,36,6,0,100,1,B,Netherlands,Colombo (RPS)
2002-12-06,RP Arnold,36,FALSE,49,49,3,0,73.46938775510205,1,B,South Africa,Bloemfontein
2003-02-28,HP Tillakaratne,36,FALSE,91,68,4,0,52.94117647058824,1,B,West Indies,Cape Town
2003-04-06,ST Jayasuriya,36,FALSE,66,45,5,0,80,1,B,Kenya,Sharjah
2004-09-14,WS Jayantha,36,FALSE,36,41,6,0,87.8048780487805,2,B,Zimbabwe,The Oval
2006-01-03,KC Sangakkara,36,FALSE,89,57,4,0,63.1578947368421,1,B,New Zealand,Christchurch
2006-10-17,MS Atapattu,36,FALSE,60,53,1,0,67.9245283018868,1,B,Pakistan,Jaipur
2006-10-24,DPMD Jayawardene,36,FALSE,93,50,4,0,72,2,B,South Africa,Ahmedabad
2006-10-24,TM Dilshan,36,FALSE,95,63,3,0,57.14285714285714,2,B,South Africa,Ahmedabad
2006-12-28,KC Sangakkara,36,FALSE,47,41,5,0,87.8048780487805,2,B,New Zealand,Napier
2007-07-23,LPC Silva,36,FALSE,60,49,5,0,73.46938775510205,2,B,Bangladesh,Colombo (RPS)
2009-07-30,KC Sangakkara,36,FALSE,62,40,3,0,90,1,B,Pakistan,Dambulla
2009-09-12,CK Kapugedera,36,FALSE,66,43,2,0,83.72093023255815,1,B,India,Colombo (RPS)
2009-09-14,ST Jayasuriya,36,FALSE,55,29,7,0,124.13793103448276,2,B,India,Colombo (RPS)
2011-08-16,DPMD Jayawardene,36,FALSE,67,33,3,1,109.09090909090908,1,B,Australia,Hambantota
2012-01-17,LD Chandimal,36,FALSE,76,54,3,0,66.66666666666666,1,B,South Africa,Bloemfontein
2013-12-22,LD Chandimal,36,FALSE,72,53,3,0,67.9245283018868,2,B,Pakistan,Sharjah
2014-07-09,HDRL Thirimanne,36,FALSE,56,49,4,0,73.46938775510205,1,B,South Africa,Pallekele
2014-07-12,KC Sangakkara,36,FALSE,41,23,6,0,156.52173913043478,2,B,South Africa,Hambantota
2017-02-01,LD Chandimal,36,FALSE,70,46,4,0,78.26086956521739,2,B,South Africa,Durban
2017-08-20,BKG Mendis,36,FALSE,NA,37,5,0,97.2972972972973,1,B,India,Dambulla
2017-08-27,LD Chandimal,36,FALSE,NA,71,4,0,50.70422535211267,1,B,India,Pallekele
2018-01-21,BKG Mendis,36,FALSE,NA,44,4,0,81.81818181818183,2,B,Zimbabwe,Mirpur
2018-08-08,WU Tharanga,36,FALSE,NA,41,4,1,87.8048780487805,1,B,South Africa,Pallekele
2018-09-17,WU Tharanga,36,FALSE,NA,64,3,0,56.25,2,B,Afghanistan,Abu Dhabi
2018-10-17,N Dickwella,36,FALSE,NA,20,8,0,180,1,B,England,Pallekele
2019-01-08,DM de Silva,36,FALSE,NA,29,5,1,124.13793103448276,2,B,New Zealand,Nelson
2019-07-26,FDM Karunaratne,36,FALSE,NA,37,4,0,97.2972972972973,1,B,Bangladesh,Colombo (RPS)
2019-10-02,HDRL Thirimanne,36,FALSE,NA,53,4,0,67.9245283018868,1,B,Pakistan,Karachi
2019-10-02,M Bhanuka,36,FALSE,NA,39,0,2,92.3076923076923,1,B,Pakistan,Karachi
2020-02-26,NLTC Perera,36,FALSE,NA,25,4,0,144,1,B,West Indies,Hambantota
2021-03-14,MD Gunathilaka,36,FALSE,63,38,6,0,94.73684210526315,1,B,West Indies,North Sound
2021-07-20,M Bhanuka,36,FALSE,67,42,6,0,85.71428571428571,1,B,India,Colombo (RPS)
2021-09-04,C Karunaratne,36,FALSE,40,23,1,2,156.52173913043478,2,B,South Africa,Colombo (RPS)
2022-01-21,BKG Mendis,36,FALSE,69,51,4,0,70.58823529411765,1,B,Zimbabwe,Pallekele
2022-06-16,BKG Mendis,36,FALSE,75,41,2,1,87.8048780487805,1,B,Australia,Pallekele
1992-09-05,HP Tillakaratne,35,TRUE,46,38,3,0,92.10526315789474,1,B,Australia,Colombo (RPS)
1993-03-20,AP Gurusinha,35,TRUE,78,54,2,0,64.81481481481481,2,B,England,Moratuwa
1995-10-17,PA de Silva,35,TRUE,NA,33,1,2,106.06060606060606,2,B,Pakistan,Sharjah
2004-04-20,TM Dilshan,35,TRUE,53,41,2,0,85.36585365853658,2,B,Zimbabwe,Bulawayo
2010-06-05,BMAJ Mendis,35,TRUE,86,35,4,0,100,2,B,India,Harare
2018-01-25,MD Gunathilaka,35,TRUE,NA,35,3,2,100,2,B,Bangladesh,Mirpur
1982-09-12,AN Ranasinghe,35,FALSE,NA,27,NA,NA,129.62962962962962,2,B,India,Amritsar
1983-03-20,Y Goonasekera,35,FALSE,32,26,6,0,134.6153846153846,2,B,New Zealand,Auckland
1983-06-09,DS de Silva,35,FALSE,NA,51,1,0,68.62745098039215,2,B,Pakistan,Swansea
1985-01-19,LRD Mendis,35,FALSE,47,34,3,0,102.94117647058823,2,B,Australia,Melbourne
1986-11-27,LRD Mendis,35,FALSE,NA,46,2,0,76.08695652173914,1,B,India,Sharjah
1986-12-24,AP Gurusinha,35,FALSE,NA,58,4,0,60.3448275862069,1,B,India,Kanpur
1988-01-05,A Ranatunga,35,FALSE,67,51,5,0,68.62745098039215,1,B,New Zealand,Sydney
1988-10-27,DSBP Kuruppu,35,FALSE,NA,50,NA,NA,70,2,B,Pakistan,Dhaka
1989-03-24,RS Mahanama,35,FALSE,NA,56,2,0,62.5,1,B,Pakistan,Sharjah
1993-11-02,A Ranatunga,35,FALSE,NA,37,0,2,94.5945945945946,1,B,Pakistan,Sharjah
1993-11-07,HP Tillakaratne,35,FALSE,NA,44,2,0,79.54545454545455,1,B,India,Kanpur
1994-02-15,RS Mahanama,35,FALSE,68,47,4,0,74.46808510638297,2,B,India,Rajkot
1994-02-15,HP Tillakaratne,35,FALSE,55,46,2,0,76.08695652173914,2,B,India,Rajkot
1994-11-03,PA de Silva,35,FALSE,26,24,4,1,145.83333333333331,1,B,Zimbabwe,Harare
1995-03-26,RS Kalpage,35,FALSE,61,50,1,0,70,2,B,New Zealand,Christchurch
1996-01-09,PA de Silva,35,FALSE,86,53,1,0,66.0377358490566,2,B,Australia,Melbourne
1996-03-13,A Ranatunga,35,FALSE,72,42,4,0,83.33333333333334,1,B,India,Kolkata
1996-04-02,RS Mahanama,35,FALSE,NA,52,1,0,67.3076923076923,1,B,Pakistan,Singapore
1999-03-27,UDU Chandana,35,FALSE,35,26,0,3,134.6153846153846,1,B,Pakistan,Visakhapatnam
1999-08-26,UDU Chandana,35,FALSE,NA,31,2,0,112.90322580645163,2,B,Australia,Colombo (RPS)
1999-10-18,PA de Silva,35,FALSE,NA,50,3,0,70,2,B,Pakistan,Sharjah
1999-12-11,TM Dilshan,35,FALSE,56,49,2,0,71.42857142857143,1,B,Zimbabwe,Bulawayo
2000-02-19,RS Kaluwitharana,35,FALSE,NA,53,4,0,66.0377358490566,1,B,Pakistan,Lahore
2000-07-05,KC Sangakkara,35,FALSE,65,55,4,0,63.63636363636363,2,B,Pakistan,Galle
2001-10-30,KC Sangakkara,35,FALSE,51,50,1,0,70,1,B,Zimbabwe,Sharjah
2002-08-15,MS Atapattu,35,FALSE,68,45,5,0,77.77777777777779,1,B,South Africa,Tangier
2002-12-22,RS Kaluwitharana,35,FALSE,63,56,4,0,62.5,2,B,Australia,Perth
2003-01-17,RP Arnold,35,FALSE,74,56,1,1,62.5,2,B,England,Adelaide
2003-03-15,KC Sangakkara,35,FALSE,32,25,4,0,140,1,B,Zimbabwe,East London
2005-12-31,MS Atapattu,35,FALSE,62,56,4,0,62.5,1,B,New Zealand,Queenstown
2006-01-29,TM Dilshan,35,FALSE,47,33,3,0,106.06060606060606,1,B,Australia,Perth
2006-10-07,DPMD Jayawardene,35,FALSE,39,24,6,1,145.83333333333331,1,B,Bangladesh,Mohali
2008-02-29,LPC Silva,35,FALSE,66,48,4,0,72.91666666666666,1,B,Australia,Melbourne
2009-01-28,MF Maharoof,35,FALSE,41,27,2,1,129.62962962962962,1,B,India,Dambulla
2009-09-14,CK Kapugedera,35,FALSE,68,42,3,0,83.33333333333334,2,B,India,Colombo (RPS)
2010-08-22,TM Dilshan,35,FALSE,NA,23,8,0,152.17391304347828,2,B,India,Dambulla
2011-08-14,AD Mathews,35,FALSE,87,62,1,0,56.451612903225815,1,B,Australia,Hambantota
2014-05-22,DPMD Jayawardene,35,FALSE,49,41,4,0,85.36585365853658,2,B,England,The Oval
2014-11-06,TM Dilshan,35,FALSE,NA,30,7,0,116.66666666666667,1,B,India,Ahmedabad
2014-11-16,TM Dilshan,35,FALSE,26,24,7,0,145.83333333333331,1,B,India,Ranchi
2014-12-10,TM Dilshan,35,FALSE,43,31,6,0,112.90322580645163,1,B,England,Pallekele
2014-12-13,LD Chandimal,35,FALSE,60,31,4,0,112.90322580645163,1,B,England,Pallekele
2015-03-08,AD Mathews,35,FALSE,57,31,2,1,112.90322580645163,2,B,Australia,Sydney
2017-04-01,WU Tharanga,35,FALSE,NA,35,5,1,100,1,B,Bangladesh,Colombo (SSC)
2017-07-02,N Dickwella,35,FALSE,73,54,4,0,64.81481481481481,2,B,Zimbabwe,Galle
2017-08-20,MD Gunathilaka,35,FALSE,NA,44,4,0,79.54545454545455,1,B,India,Dambulla
2018-10-17,S Samarawickrama,35,FALSE,NA,34,4,0,102.94117647058823,1,B,England,Pallekele
1993-03-10,ST Jayasuriya,34,TRUE,31,22,1,2,154.54545454545453,1,B,England,Colombo (RPS)
1996-09-03,HP Tillakaratne,34,TRUE,NA,64,2,0,53.125,2,B,Zimbabwe,Colombo (SSC)
2000-06-01,WPUJC Vaas,34,TRUE,37,26,1,2,130.76923076923077,1,B,India,Dhaka
2000-12-17,WPUJC Vaas,34,TRUE,59,68,2,0,50,2,B,South Africa,East London
2001-12-12,RP Arnold,34,TRUE,52,27,3,0,125.92592592592592,1,B,Zimbabwe,Colombo (RPS)
2003-02-28,RP Arnold,34,TRUE,65,44,1,0,77.27272727272727,1,B,West Indies,Cape Town
2006-10-14,DPMD Jayawardene,34,TRUE,59,35,7,0,97.14285714285714,2,B,West Indies,Brabourne
2006-12-28,DPMD Jayawardene,34,TRUE,61,39,6,0,87.17948717948718,2,B,New Zealand,Napier
2011-03-05,TT Samaraweera,34,TRUE,74,48,2,0,70.83333333333334,1,B,Australia,Colombo (RPS)
2011-07-13,BMAJ Mendis,34,TRUE,58,26,3,1,130.76923076923077,1,B,Scotland,Edinburgh
2017-06-08,DAS Gunaratne,34,TRUE,27,21,2,2,161.9047619047619,2,B,India,The Oval
1983-04-16,ERNS Fernando,34,FALSE,120,81,2,0,41.9753086419753,2,B,Australia,Colombo (PSS)
1983-06-11,A Ranatunga,34,FALSE,NA,45,4,0,75.55555555555556,2,B,England,Taunton
1984-11-03,RL Dias,34,FALSE,66,48,1,0,70.83333333333334,2,B,New Zealand,Colombo (PSS)
1985-02-23,A Ranatunga,34,FALSE,64,40,0,0,85,2,B,New Zealand,Melbourne
1986-03-30,DSBP Kuruppu,34,FALSE,NA,56,4,0,60.71428571428571,2,B,Pakistan,Colombo (PSS)
1987-10-30,AP Gurusinha,34,FALSE,NA,63,3,0,53.96825396825397,1,B,England,Pune
1989-10-19,A Ranatunga,34,FALSE,NA,78,NA,NA,43.58974358974359,2,B,West Indies,Rajkot
1990-04-25,PA de Silva,34,FALSE,NA,47,2,0,72.3404255319149,2,B,India,Sharjah
1990-12-28,AP Gurusinha,34,FALSE,NA,26,1,0,130.76923076923077,1,B,India,Cuttack
1992-03-07,MAR Samarasekera,34,FALSE,87,63,3,0,53.96825396825397,1,B,Australia,Adelaide
1993-03-10,PA de Silva,34,FALSE,51,42,1,1,80.95238095238095,1,B,England,Colombo (RPS)
1993-12-18,PA de Silva,34,FALSE,NA,49,1,0,69.38775510204081,1,B,West Indies,Colombo (SSC)
1996-01-18,PA de Silva,34,FALSE,64,47,3,0,72.3404255319149,2,B,Australia,Melbourne
1996-11-11,A Ranatunga,34,FALSE,94,71,2,0,47.88732394366197,2,B,New Zealand,Sharjah
1996-11-12,HP Tillakaratne,34,FALSE,NA,72,0,0,47.22222222222222,1,B,Pakistan,Sharjah
1997-07-14,PA de Silva,34,FALSE,47,44,1,0,77.27272727272727,1,B,Pakistan,Colombo (RPS)
1997-08-17,PA de Silva,34,FALSE,49,34,2,0,100,1,B,India,Colombo (RPS)
1998-08-20,PA de Silva,34,FALSE,58,37,4,0,91.8918918918919,2,B,England,Lord's
1999-01-31,MS Atapattu,34,FALSE,89,55,1,0,61.81818181818181,2,B,Australia,Perth
2000-02-13,TM Dilshan,34,FALSE,NA,33,3,0,103.03030303030303,1,B,Pakistan,Karachi
2000-02-16,WPUJC Vaas,34,FALSE,NA,33,0,2,103.03030303030303,1,B,Pakistan,Gujranwala
2001-02-08,RS Kaluwitharana,34,FALSE,57,31,5,0,109.6774193548387,2,B,New Zealand,Hamilton
2001-07-22,ST Jayasuriya,34,FALSE,55,41,3,1,82.92682926829268,1,B,India,Colombo (RPS)
2001-07-28,MS Atapattu,34,FALSE,47,52,0,0,65.38461538461539,1,B,India,Colombo (RPS)
2001-07-31,MS Atapattu,34,FALSE,46,39,1,1,87.17948717948718,1,B,New Zealand,Colombo (SSC)
2001-08-01,DPMD Jayawardene,34,FALSE,117,78,3,0,43.58974358974359,2,B,India,Colombo (SSC)
2001-08-05,DA Gunawardene,34,FALSE,52,31,5,0,109.6774193548387,1,B,India,Colombo (RPS)
2001-11-04,ST Jayasuriya,34,FALSE,91,58,5,0,58.620689655172406,1,B,Pakistan,Sharjah
2001-12-15,ST Jayasuriya,34,FALSE,55,34,5,1,100,2,B,West Indies,Kandy
2002-07-07,MS Atapattu,34,FALSE,59,52,4,0,65.38461538461539,1,B,England,Manchester
2002-08-17,RP Arnold,34,FALSE,61,51,3,0,66.66666666666666,1,B,Pakistan,Tangier
2002-09-29,MS Atapattu,34,FALSE,61,46,5,0,73.91304347826086,1,B,India,Colombo (RPS)
2003-06-08,RS Kaluwitharana,34,FALSE,NA,36,3,0,94.44444444444444,2,B,West Indies,Bridgetown
2004-02-25,UDU Chandana,34,FALSE,40,40,1,0,85,1,B,Australia,Colombo (RPS)
2004-07-18,WS Jayantha,34,FALSE,63,39,4,1,87.17948717948718,1,B,India,Dambulla
2006-01-26,J Mubarak,34,FALSE,59,47,3,2,72.3404255319149,1,B,Australia,Adelaide
2006-07-04,DPMD Jayawardene,34,FALSE,29,24,4,0,141.66666666666669,1,B,Netherlands,Amstelveen
2007-01-06,MS Atapattu,34,FALSE,99,75,2,0,45.33333333333333,1,B,New Zealand,Auckland
2008-02-26,ST Jayasuriya,34,FALSE,88,44,2,1,77.27272727272727,1,B,India,Hobart
2011-08-10,WU Tharanga,34,FALSE,42,28,7,0,121.42857142857142,1,B,Australia,Pallekele
2011-08-10,KMDN Kulasekara,34,FALSE,79,57,2,2,59.64912280701754,1,B,Australia,Pallekele
2011-08-14,KMDN Kulasekara,34,FALSE,47,31,3,1,109.6774193548387,1,B,Australia,Hambantota
2013-06-17,TM Dilshan,34,FALSE,93,58,1,0,58.620689655172406,1,B,Australia,The Oval
2014-07-06,MDKJ Perera,34,FALSE,38,33,6,0,103.03030303030303,2,B,South Africa,Colombo (RPS)
2014-07-09,AD Mathews,34,FALSE,70,38,1,1,89.47368421052632,1,B,South Africa,Pallekele
2014-11-13,TM Dilshan,34,FALSE,41,33,6,0,103.03030303030303,2,B,India,Kolkata
